mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.716172170639038,0.026621222821778374,0.10606837272644043,0.01589405260866834,True,,sqrt,1,2,300,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8571428571428572,0.9411764705882353,0.823529411764706,0.7398190045248869,0.9017857142857143,0.8526906916612799,0.0690655834674568,3
1.2984276294708252,0.10884654025221675,0.11842813491821289,0.009762607977342656,True,,sqrt,1,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8613445378151261,0.9411764705882353,0.8235294117647058,0.746606334841629,0.8861607142857143,0.851763493859082,0.06499974933531354,9
2.1972923278808594,0.08962161970427103,0.22082862854003907,0.016206470239107585,True,,sqrt,1,2,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.8487394957983194,0.9343891402714932,0.8099547511312217,0.7579185520361991,0.8973214285714286,0.8496646735617324,0.062361023509266734,27
0.8616214752197265,0.07105007277304308,0.10014829635620118,0.007256337680029029,True,,sqrt,1,5,300,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8403361344537815,0.9366515837104072,0.8144796380090498,0.7375565610859729,0.9017857142857143,0.8461619263089851,0.06944813386030055,73
1.7215725898742675,0.11987240500788753,0.11625642776489258,0.009170247035225508,True,,sqrt,1,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.8529411764705883,0.9321266968325792,0.8190045248868778,0.746606334841629,0.8928571428571428,0.8487071751777634,0.0636125648560151,43
2.357518768310547,0.15870899824351098,0.15501761436462402,0.004691812686592181,True,,sqrt,1,5,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.8403361344537815,0.9411764705882353,0.8144796380090498,0.751131221719457,0.8928571428571428,0.8479961215255333,0.06520725047117602,51
0.8592344284057617,0.08041426245086762,0.08235459327697754,0.007337908295139174,True,,sqrt,2,2,300,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8571428571428572,0.9366515837104072,0.8054298642533937,0.7375565610859729,0.8973214285714286,0.8468204589528119,0.0698259429132976,65
1.2766720294952392,0.03458994921723805,0.10618071556091309,0.0035010481714331902,True,,sqrt,2,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8613445378151261,0.9276018099547512,0.8144796380090498,0.7375565610859729,0.8883928571428571,0.8458750808015514,0.06549030341187315,87
2.0322941303253175,0.05633148005224533,0.14672574996948243,0.0030134275333873876,True,,sqrt,2,2,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.8529411764705882,0.9321266968325792,0.8144796380090498,0.746606334841629,0.8883928571428571,0.8469093406593405,0.06345335541372547,57
0.703199052810669,0.01781299545512099,0.07747068405151367,0.005800075786021711,True,,sqrt,2,5,300,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8529411764705882,0.9366515837104072,0.8099547511312217,0.7375565610859729,0.8928571428571428,0.8459922430510666,0.0685867633080855,81
1.274958038330078,0.0551047292587973,0.10673694610595703,0.00364110957953051,True,,sqrt,2,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.8613445378151261,0.9321266968325792,0.8190045248868778,0.7420814479638009,0.8973214285714286,0.8503757272139625,0.06590787201737201,17
1.9863561630249023,0.01388042938470438,0.15026917457580566,0.0025119696617345133,True,,sqrt,2,5,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",0.8445378151260504,0.9366515837104072,0.8190045248868778,0.746606334841629,0.8973214285714286,0.8488243374272786,0.06545488306475655,37
0.7511730670928956,0.024300291781356897,0.07752609252929688,0.006968906829988003,True,,log2,1,2,300,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8571428571428572,0.9411764705882353,0.823529411764706,0.7398190045248869,0.9017857142857143,0.8526906916612799,0.0690655834674568,3
1.2916447639465332,0.06128906343245333,0.10313830375671387,0.005128190385430776,True,,log2,1,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8613445378151261,0.9411764705882353,0.8235294117647058,0.746606334841629,0.8861607142857143,0.851763493859082,0.06499974933531354,9
