mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.3320761680603028,0.035843711841916925,0.1784386157989502,0.03295765769046709,True,,sqrt,1,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.44608305881606947,0.2826150415266554,0.4592567548633686,0.33920742600627307,0.5720355243904057,0.4198395611205544,0.10073545310401406,29
2.1836682319641114,0.22336187374485353,0.2490154266357422,0.008465091057763443,True,,sqrt,1,2,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.44977525850001465,0.28191100967589555,0.45246347914927576,0.33815235374655284,0.5745911995500674,0.41937866012436126,0.10159188806720905,36
3.716886377334595,0.0981067871181633,0.31272063255310056,0.010669082874564065,True,,sqrt,1,2,1200,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1200}",0.4509320858910576,0.2772431472959873,0.44712464327968315,0.3322921426045624,0.5756735034281608,0.41665310449989024,0.10386814581538437,60
1.4891915321350098,0.061959534312737014,0.16413660049438478,0.014649231888389524,True,,sqrt,1,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.45308234865692076,0.29554914691353096,0.4600250798317419,0.31859599828302654,0.5791454688029276,0.4212796084976295,0.10371723912381085,11
2.680734968185425,0.13379391122046974,0.230315637588501,0.017761433726594594,True,,sqrt,1,5,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.4463259556088557,0.29552414849844677,0.45192694026990865,0.3361620705797175,0.5747171679143601,0.4209312565742577,0.09815140072728415,20
3.714298057556152,0.06972600493066297,0.30594449043273925,0.010322995064796382,True,,sqrt,1,5,1200,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1200}",0.448339801759882,0.29598501517719544,0.4505036317195351,0.32843900077618404,0.5734007626571835,0.419333642417996,0.09902153581217027,40
1.6387755870819092,0.1637589644884134,0.1700362205505371,0.015200927459102592,True,,sqrt,2,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.44523807938721616,0.2910125213058419,0.4490886434108041,0.30895014172438817,0.5608387363444198,0.411025624434534,0.09988573780143845,93
2.4935757637023928,0.1399285430644252,0.21960725784301757,0.012205788050430086,True,,sqrt,2,2,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.4417260609982602,0.29849447137790497,0.44842986711379373,0.3249790413645196,0.5677239616767897,0.41627068050625365,0.09677363780534654,65
3.551757287979126,0.06447931931885748,0.30905447006225584,0.009961570218864183,True,,sqrt,2,2,1200,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1200}",0.4413991172289672,0.2943239204367075,0.4506525237192348,0.3195601143357243,0.5684895663924046,0.41488504842260776,0.09919524657401493,83
1.5995040893554688,0.1178959732995062,0.17995495796203614,0.02357395293915056,True,,sqrt,2,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.43205187855298033,0.29341681734156777,0.44660112765222215,0.325549288084385,0.5807410596331071,0.4156720342528525,0.101529442721569,73
2.631088876724243,0.2065334681163276,0.22111148834228517,0.00931692455239366,True,,sqrt,2,5,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",0.43355982499834556,0.3000016889377747,0.4457439093936073,0.3345505811215952,0.5826267353041401,0.4192965479510926,0.09898767234464399,43
3.506574869155884,0.1180476320421174,0.33969769477844236,0.011318441176984797,True,,sqrt,2,5,1200,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1200}",0.436202393119136,0.30168699185716097,0.4513487599836866,0.3252138160073794,0.5812890762614976,0.41914820744577214,0.10023790623861038,54
1.6606032371520996,0.16487988753528746,0.19595041275024414,0.019560814290072028,True,,log2,1,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.44608305881606947,0.2826150415266555,0.4592567548633687,0.3392074260062733,0.5720355243904056,0.4198395611205544,0.10073545310401397,29
2.6928988456726075,0.14977553503690547,0.22773642539978028,0.008701908654246774,True,,log2,1,2,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.44977525850001476,0.2819110096758958,0.4524634791492763,0.33815235374655284,0.5745911995500672,0.4193786601243614,0.10159188806720897,35
3.7614136219024656,0.07489422923170833,0.33527865409851076,0.014182768457716233,True,,log2,1,2,1200,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1200}",0.4509320858910578,0.27724314729598765,0.4471246432796834,0.33229214260456263,0.5756735034281606,0.4166531044998904,0.1038681458153842,59
1.6012075424194336,0.10026705989963465,0.1872730255126953,0.025980945624247014,True,,log2,1,5,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.4530823486569209,0.29554914691353085,0.4600250798317419,0.3185959982830262,0.5791454688029275,0.42127960849762947,0.10371723912381092,12
2.731193685531616,0.12729841085834465,0.23521552085876465,0.03516838424157542,True,,log2,1,5,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.446325955608856,0.29552414849844666,0.45192694026990865,0.3361620705797177,0.5747171679143601,0.4209312565742579,0.09815140072728415,19
3.5768499851226805,0.11562323574340813,0.3020127773284912,0.006397406788833178,True,,log2,1,5,1200,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1200}",0.4483398017598823,0.29598501517719555,0.450503631719535,0.3284390007761845,0.5734007626571838,0.41933364241799626,0.09902153581217023,39
1.6043348789215088,0.17951755842833664,0.17590956687927245,0.027139752054784444,True,,log2,2,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.44523807938721616,0.29101252130584143,0.44908864341080423,0.30895014172438795,0.56083873634442,0.411025624434534,0.09988573780143868,93
2.6212894439697267,0.0828093445868502,0.25289130210876465,0.03693912102976053,True,,log2,2,2,800,"{'bootstrap': True, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.4417260609982604,0.2984944713779051,0.4484298671137934,0.3249790413645194,0.5677239616767898,0.4162706805062536,0.09677363780534658,67
