mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_select__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8272768020629883,0.03151053985924407,0.039542531967163085,0.011254613909793447,,sqrt,1,2,300,21,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 21}",0.8571428571428572,0.9411764705882352,0.823529411764706,0.7375565610859729,0.9017857142857143,0.8522382029734971,0.06980702061362365,33
1.3407291412353515,0.04890469740296066,0.05400700569152832,0.0059035309234993765,,sqrt,1,2,500,8,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 8}",0.8487394957983193,0.9434389140271493,0.7737556561085973,0.7149321266968326,0.84375,0.8249232385261797,0.07705036348961894,313
1.337529706954956,0.03159478224931465,0.058377742767333984,0.006653639678137272,,sqrt,1,2,500,9,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 9}",0.8403361344537815,0.9321266968325792,0.7986425339366516,0.7081447963800905,0.8571428571428571,0.8272786037491919,0.07357769215550569,294
1.3168443202972413,0.04954358881974604,0.053577518463134764,0.0035413888137759797,,sqrt,1,2,500,10,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 10}",0.8298319327731092,0.923076923076923,0.8009049773755657,0.6855203619909502,0.8660714285714286,0.8210811247575954,0.0791045438366702,331
1.3402541160583497,0.04659149462444765,0.052667427062988284,0.0026796401348815712,,sqrt,1,2,500,11,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 11}",0.8487394957983193,0.9389140271493213,0.8076923076923077,0.7058823529411764,0.8727678571428571,0.8347992081447962,0.07724012567400201,244
1.3690499782562255,0.019244559013901576,0.06172022819519043,0.01251997002755391,,sqrt,1,2,500,12,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 12}",0.838235294117647,0.9321266968325791,0.828054298642534,0.7104072398190046,0.8839285714285714,0.8385504201680674,0.07395490343133886,197
1.509521722793579,0.11090670152124342,0.08154058456420898,0.028971010292426522,,sqrt,1,2,500,13,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 13}",0.8487394957983193,0.9321266968325792,0.8212669683257919,0.7330316742081449,0.8482142857142857,0.8366758241758243,0.0638264522275144,219
1.6065663814544677,0.17053940981712146,0.061254024505615234,0.006228898064847029,,sqrt,1,2,500,14,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 14}",0.8487394957983194,0.9389140271493213,0.8371040723981901,0.7375565610859729,0.8705357142857143,0.8465699741435035,0.06493075569038094,112
1.548964262008667,0.057569557729290476,0.05832791328430176,0.005026929134369426,,sqrt,1,2,500,15,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 15}",0.8487394957983193,0.9343891402714932,0.832579185520362,0.7398190045248869,0.8973214285714286,0.850569650937298,0.06603657698384141,51
1.5444045543670655,0.11528200941275603,0.05819249153137207,0.003753251799225366,,sqrt,1,2,500,16,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 16}",0.8403361344537815,0.9457013574660633,0.832579185520362,0.7285067873303168,0.8973214285714286,0.8488889786683904,0.0728688841414795,73
1.442920446395874,0.08696922309856343,0.06060218811035156,0.012361962239262456,,sqrt,1,2,500,17,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 17}",0.8445378151260505,0.9683257918552036,0.8280542986425341,0.746606334841629,0.8973214285714286,0.8569691338073693,0.07375522456968908,2
1.3771886825561523,0.07719754553469993,0.052440547943115236,0.0029823877077663798,,sqrt,1,2,500,18,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 18}",0.842436974789916,0.9321266968325791,0.8144796380090498,0.7352941176470589,0.8883928571428571,0.8425460568842921,0.06695869530542606,165
1.368597650527954,0.07061818768219204,0.051731109619140625,0.002638969069750395,,sqrt,1,2,500,19,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 19}",0.8529411764705883,0.9366515837104071,0.8076923076923076,0.7398190045248869,0.8794642857142857,0.843313671622495,0.06647036823673542,156
1.3325707912445068,0.047496350423800494,0.054733657836914064,0.004432497901088443,,sqrt,1,2,500,20,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 20}",0.8529411764705882,0.9411764705882353,0.8235294117647058,0.751131221719457,0.8973214285714286,0.853219941822883,0.06478426374281829,20
1.3641286373138428,0.05806881208449377,0.05641398429870605,0.0067305528405612386,,sqrt,1,2,500,21,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 21}",0.8571428571428571,0.9389140271493213,0.823529411764706,0.744343891402715,0.8928571428571429,0.8513574660633484,0.06579992565471351,43
0.7785154342651367,0.03712237887190889,0.034350252151489256,0.0028324220862699337,,sqrt,1,5,300,8,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 8}",0.8445378151260504,0.9366515837104072,0.7782805429864253,0.7149321266968326,0.8392857142857143,0.8227375565610859,0.07392419785584256,326
0.7651687622070312,0.030743781689497898,0.03619441986083984,0.006756776283721619,,sqrt,1,5,300,9,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 9}",0.8487394957983194,0.9411764705882353,0.7918552036199095,0.7058823529411764,0.8482142857142857,0.8271735617323852,0.07728312694917008,296
0.8187226295471192,0.0553375716132835,0.04433121681213379,0.008259541317566376,,sqrt,1,5,300,10,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 10}",0.8445378151260504,0.9411764705882353,0.8009049773755655,0.6877828054298641,0.8794642857142857,0.8307732708468002,0.08495590888952237,273
0.8159841537475586,0.02353375597122892,0.03591985702514648,0.0050967760457717,,sqrt,1,5,300,11,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 11}",0.8235294117647058,0.9457013574660633,0.7963800904977376,0.7149321266968325,0.8839285714285714,0.8328943115707821,0.07831473939436602,257
0.8348360061645508,0.006619461804532908,0.03462834358215332,0.002786136748210926,,sqrt,1,5,300,12,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 12}",0.8361344537815125,0.9366515837104072,0.8144796380090498,0.7104072398190046,0.8794642857142857,0.8354274402068519,0.07517304274858702,235
0.8628368854522706,0.045618086370790685,0.03699655532836914,0.007395198726881672,,sqrt,1,5,300,13,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 13}",0.8277310924369747,0.9411764705882353,0.8280542986425339,0.7149321266968326,0.8616071428571429,0.8347002262443439,0.07279877419314734,246
0.8218106746673584,0.01659799692827926,0.03354578018188477,0.003641809647208035,,sqrt,1,5,300,14,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 14}",0.8361344537815126,0.9457013574660633,0.823529411764706,0.746606334841629,0.9017857142857143,0.850751454427925,0.06844104326277248,47
0.7990116119384766,0.030046253058015334,0.04061493873596191,0.008134205587012971,,sqrt,1,5,300,15,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 15}",0.8403361344537815,0.9321266968325792,0.8371040723981901,0.7194570135746606,0.8973214285714286,0.845269069166128,0.07235104692089761,133
0.8221283912658691,0.05039411912720182,0.03664102554321289,0.006639075632630244,,sqrt,1,5,300,16,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 16}",0.8361344537815126,0.9547511312217194,0.8416289592760181,0.7239819004524887,0.90625,0.8525492889463478,0.0777782189689068,25
0.8197417259216309,0.03115153220661514,0.03126206398010254,0.0014706647285500833,,sqrt,1,5,300,17,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 17}",0.8403361344537815,0.9547511312217194,0.828054298642534,0.7420814479638009,0.8928571428571428,0.8516160310277957,0.0707359800718838,41
0.8409431934356689,0.04421200940425769,0.04548335075378418,0.010102038525731442,,sqrt,1,5,300,18,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 18}",0.8445378151260504,0.9411764705882353,0.823529411764706,0.746606334841629,0.90625,0.8524200064641242,0.06762944127005095,30
0.8267592430114746,0.020384996600288054,0.03601603507995606,0.0026159980337430856,,sqrt,1,5,300,19,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 19}",0.8529411764705882,0.9547511312217194,0.8190045248868778,0.7647058823529412,0.8928571428571428,0.8568519715578539,0.06452789027493282,4
0.8149264812469482,0.03875435106568583,0.035564088821411134,0.005203818104350269,,sqrt,1,5,300,20,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 20}",0.8571428571428572,0.9411764705882353,0.8054298642533937,0.746606334841629,0.8928571428571428,0.8486425339366516,0.06762904304476694,84
0.8371046543121338,0.035938153289326084,0.035207605361938475,0.0035569689329600957,,sqrt,1,5,300,21,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 21}",0.8529411764705882,0.9411764705882353,0.8144796380090498,0.7420814479638009,0.9017857142857143,0.8504928894634777,0.06915266415906479,53
1.2769201755523683,0.053345259599776346,0.048992586135864255,0.0027937819571472837,,sqrt,1,5,500,8,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 8}",0.8487394957983193,0.9411764705882353,0.7828054298642534,0.7013574660633484,0.84375,0.8235657724628312,0.07933431966453376,319
1.3225742816925048,0.018558733901432842,0.05309901237487793,0.0035147811566931036,,sqrt,1,5,500,9,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 9}",0.8529411764705883,0.9411764705882353,0.7782805429864253,0.7149321266968326,0.8526785714285714,0.8280017776341306,0.07654590260690342,290
1.2856911659240722,0.0364387444969127,0.05364117622375488,0.0032148589743348174,,sqrt,1,5,500,10,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 10}",0.8487394957983193,0.9366515837104072,0.8054298642533937,0.6832579185520361,0.8705357142857143,0.828922915319974,0.0842615008466074,283
1.3285959243774415,0.05779131775400843,0.05720124244689941,0.006585521969968585,,sqrt,1,5,500,11,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 11}",0.8319327731092436,0.9457013574660633,0.8054298642533937,0.7285067873303167,0.8883928571428571,0.8399927278603748,0.07376388850223442,185
1.286463689804077,0.04345028537189175,0.051963090896606445,0.004117088947302104,,sqrt,1,5,500,12,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 12}",0.8361344537815125,0.9366515837104072,0.8144796380090498,0.7104072398190044,0.8839285714285714,0.836320297349709,0.07571533765170382,226
1.3336910724639892,0.03791452516139745,0.054977941513061526,0.003443450787960463,,sqrt,1,5,500,13,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 13}",0.8319327731092437,0.9411764705882353,0.8190045248868778,0.7239819004524887,0.8705357142857143,0.837326276664512,0.07085118716409214,207
1.3047700881958009,0.038786290786708776,0.04979472160339356,0.002340916596183443,,sqrt,1,5,500,14,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 14}",0.8445378151260504,0.9366515837104072,0.823529411764706,0.7420814479638009,0.9017857142857143,0.8497171945701357,0.06718154307212218,58
1.3322168350219727,0.03831198223038869,0.05159773826599121,0.004447055508160685,,sqrt,1,5,500,15,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 15}",0.8445378151260504,0.9411764705882353,0.8371040723981901,0.7420814479638009,0.8973214285714286,0.852444246929541,0.06688071315648994,27
1.3424171924591064,0.05199717390588092,0.0530663013458252,0.004007039455506124,,sqrt,1,5,500,16,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 16}",0.8445378151260504,0.9547511312217194,0.8416289592760181,0.7194570135746606,0.90625,0.8533249838396898,0.07902273786171293,17
1.359341812133789,0.04454765737335905,0.054221057891845705,0.004056993185513815,,sqrt,1,5,500,17,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 17}",0.8445378151260504,0.9592760180995474,0.828054298642534,0.7420814479638009,0.8928571428571428,0.8533613445378151,0.07194352338510918,14
1.354292917251587,0.05293406370176752,0.05594372749328613,0.007369486541210731,,sqrt,1,5,500,18,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 18}",0.8487394957983193,0.9321266968325792,0.828054298642534,0.746606334841629,0.8928571428571429,0.8496767937944408,0.06285612044828452,61
1.352795457839966,0.04673171571938915,0.053870630264282224,0.005633912187605914,,sqrt,1,5,500,19,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 19}",0.8529411764705883,0.9592760180995474,0.8190045248868778,0.7420814479638009,0.8973214285714286,0.8541249191984486,0.07309073102914475,11
1.356839370727539,0.05539798835700938,0.05744876861572266,0.0063557752810462454,,sqrt,1,5,500,20,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 20}",0.8613445378151261,0.9411764705882353,0.8144796380090498,0.7420814479638009,0.9017857142857143,0.8521735617323852,0.06929371640745399,35
1.3202410221099854,0.05145239535724413,0.05180449485778808,0.00435970273744234,,sqrt,1,5,500,21,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 500, 'select__k': 21}",0.8529411764705883,0.9321266968325792,0.8190045248868778,0.746606334841629,0.8928571428571428,0.8487071751777634,0.0636125648560151,75
0.7727988719940185,0.029372824016084677,0.034377527236938474,0.00287776414987179,,sqrt,2,2,300,8,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 8}",0.8445378151260504,0.927601809954751,0.7647058823529412,0.6968325791855203,0.8526785714285714,0.8172713316095669,0.07929510419672073,335
0.807142972946167,0.03834894616270391,0.034453821182250974,0.0023964395595557552,,sqrt,2,2,300,9,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 9}",0.8403361344537815,0.9411764705882353,0.7805429864253394,0.7239819004524887,0.8526785714285714,0.8277432126696832,0.07299551913379752,292
0.7719408988952636,0.021199328293680438,0.033579540252685544,0.001737754465824757,,sqrt,2,2,300,10,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 10}",0.8529411764705882,0.9411764705882353,0.7963800904977376,0.6923076923076923,0.875,0.8315610859728506,0.08365260325394747,268
0.7974164962768555,0.05198734973128037,0.03459949493408203,0.0036846146201946245,,sqrt,2,2,300,11,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 11}",0.8319327731092436,0.9411764705882353,0.8054298642533937,0.6968325791855203,0.875,0.8300743374272785,0.08090261940267504,277
0.7921579837799072,0.03457267284208341,0.032619047164916995,0.0015281314569993698,,sqrt,2,2,300,12,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 12}",0.8319327731092436,0.9321266968325792,0.828054298642534,0.7285067873303167,0.875,0.8391241111829348,0.06685358444424441,191
0.8001855850219727,0.02997346904258377,0.03344836235046387,0.0006632408854264805,,sqrt,2,2,300,13,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 13}",0.8361344537815125,0.9321266968325791,0.832579185520362,0.7104072398190044,0.875,0.8372495151906916,0.07285437099074873,210
0.7941813468933105,0.05124300574445593,0.034045171737670896,0.003622252438577137,,sqrt,2,2,300,14,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 14}",0.8403361344537815,0.9411764705882353,0.8280542986425339,0.7149321266968325,0.8883928571428572,0.842578377504848,0.0752729597800212,162
0.8045361995697021,0.03938952092245155,0.03277807235717774,0.0020363706283359783,,sqrt,2,2,300,15,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 15}",0.8277310924369747,0.927601809954751,0.8371040723981901,0.7104072398190044,0.8973214285714286,0.8400331286360698,0.07471681708167055,183
0.791991901397705,0.022118466081725033,0.03170676231384277,0.0017536525194091122,,sqrt,2,2,300,16,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 16}",0.8529411764705883,0.9321266968325792,0.828054298642534,0.7149321266968325,0.9017857142857143,0.8459680025856496,0.07493846041480717,121
0.8085991382598877,0.03150386526625737,0.0400479793548584,0.008986325938076606,,sqrt,2,2,300,17,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 17}",0.865546218487395,0.9457013574660633,0.8190045248868778,0.7239819004524888,0.8839285714285715,0.8476325145442793,0.07397950884323053,102
0.8071016311645508,0.027920005475154875,0.03390998840332031,0.002748018104578043,,sqrt,2,2,300,18,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 18}",0.8529411764705882,0.9366515837104072,0.8054298642533937,0.7285067873303168,0.9017857142857143,0.845063025210084,0.07324498181790332,138
0.832591962814331,0.023059528260012372,0.03824505805969238,0.012714329246084797,,sqrt,2,2,300,19,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 19}",0.8445378151260504,0.9411764705882353,0.8054298642533937,0.746606334841629,0.8928571428571428,0.8461215255332902,0.06750000462342169,115
0.8546601295471191,0.11773367392702465,0.03520073890686035,0.005492290157021012,,sqrt,2,2,300,20,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 20}",0.865546218487395,0.9502262443438914,0.8099547511312217,0.7330316742081449,0.875,0.8467517776341307,0.07231105229127911,109
