mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_select__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8015261173248291,0.06818873251930678,0.043636655807495116,0.014314083957286313,,sqrt,1,2,300,8,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 8}",0.8487394957983193,0.927601809954751,0.7737556561085973,0.7217194570135747,0.84375,0.8231132837750484,0.07030976093916547,183
0.907958698272705,0.13258291261264482,0.044808387756347656,0.017203350724400816,,sqrt,1,2,300,9,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 9}",0.8382352941176471,0.9321266968325791,0.7963800904977375,0.7194570135746606,0.8571428571428571,0.8286683904330963,0.07010791854219459,145
0.8162118434906006,0.07697170033110927,0.03708200454711914,0.01089092476391252,,sqrt,1,2,300,10,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 10}",0.8340336134453781,0.923076923076923,0.8009049773755657,0.6968325791855204,0.8660714285714286,0.8241839043309632,0.07535473318885542,177
0.8091494083404541,0.09159142228670919,0.0411952018737793,0.008765076446301735,,sqrt,1,2,300,11,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 11}",0.8340336134453781,0.9389140271493212,0.8054298642533937,0.7171945701357466,0.8727678571428572,0.8336679864253395,0.07344264552327201,128
0.7841938018798829,0.05222117663678328,0.03143787384033203,0.004436691842761003,,sqrt,1,2,300,12,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 12}",0.8487394957983193,0.9366515837104072,0.828054298642534,0.7398190045248869,0.8816964285714286,0.8469921622495151,0.06494763975209508,52
0.9576604843139649,0.21338811256714885,0.04312057495117187,0.01490447862730327,,sqrt,1,2,300,13,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 13}",0.8319327731092437,0.9389140271493213,0.8122171945701357,0.7420814479638009,0.8839285714285714,0.8418148028442145,0.06651653007781055,81
1.043134880065918,0.24775224496671308,0.04103960990905762,0.00971620661735037,,sqrt,1,2,300,14,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 14}",0.8361344537815126,0.9276018099547512,0.8371040723981901,0.744343891402715,0.8705357142857143,0.8431439883645766,0.059549145411704994,78
0.8687722206115722,0.16220474805416638,0.03537392616271973,0.008242169211265067,,sqrt,1,2,300,15,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300, 'select__k': 15}",0.8550420168067226,0.9321266968325791,0.8144796380090498,0.7352941176470589,0.8705357142857143,0.841495636716225,0.06519117488641683,84
1.5097444534301758,0.3193027942859738,0.08602442741394042,0.03946963783821485,,sqrt,1,2,500,8,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 8}",0.8466386554621849,0.9434389140271493,0.7737556561085973,0.7149321266968326,0.84375,0.8245030704589528,0.07692497004957523,175
1.5624553203582763,0.2593131160302051,0.070503568649292,0.016441924681818508,,sqrt,1,2,500,9,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 9}",0.8403361344537815,0.9321266968325792,0.7986425339366516,0.7081447963800905,0.8571428571428571,0.8272786037491919,0.07357769215550569,153
1.7405079841613769,0.4980817116431808,0.05296745300292969,0.009260571402918916,,sqrt,1,2,500,10,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 10}",0.8298319327731092,0.923076923076923,0.8009049773755657,0.7058823529411765,0.8660714285714286,0.8251535229476407,0.07224784947537699,170
1.8093634128570557,0.3977674880845801,0.05947985649108887,0.012988348446850661,,sqrt,1,2,500,11,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 11}",0.8361344537815126,0.9389140271493213,0.8076923076923077,0.7036199095022624,0.8727678571428571,0.8318257110536521,0.07769411913874347,137
1.795088243484497,0.41022997165469505,0.07220916748046875,0.031822743212568186,,sqrt,1,2,500,12,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 12}",0.8487394957983194,0.9411764705882353,0.828054298642534,0.7375565610859729,0.8839285714285714,0.8478910795087267,0.06718450513867692,46
1.5498218536376953,0.2857082280240802,0.05659298896789551,0.010086134852907144,,sqrt,1,2,500,13,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 13}",0.8445378151260504,0.9366515837104072,0.8212669683257919,0.7330316742081449,0.8883928571428572,0.8447761797026503,0.06838578618098407,69
1.347390365600586,0.20786819767087525,0.052543258666992186,0.005318538234868545,,sqrt,1,2,500,14,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 14}",0.8466386554621849,0.9411764705882353,0.8371040723981901,0.7262443438914028,0.8772321428571429,0.8456791370394312,0.0699349056116922,62
1.645511770248413,0.32283300540551796,0.06640820503234864,0.01206530436251288,,sqrt,1,2,500,15,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500, 'select__k': 15}",0.8571428571428572,0.9411764705882353,0.8190045248868778,0.755656108597285,0.8839285714285714,0.8513817065287654,0.06223706438146252,33
1.0548497200012208,0.2575449064398501,0.048049116134643556,0.013611165850022977,,sqrt,1,5,300,8,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 8}",0.8445378151260504,0.9366515837104072,0.7782805429864253,0.7149321266968326,0.84375,0.8236304137039431,0.07414530386876222,179
0.7914491176605225,0.10450256410930116,0.029932594299316405,0.0011424809005775199,,sqrt,1,5,300,9,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 9}",0.8487394957983194,0.9411764705882353,0.7918552036199095,0.7058823529411764,0.8526785714285714,0.8280664188752423,0.07754639390679617,150
1.0374646186828613,0.14104595597629377,0.055661487579345706,0.020123357109081363,,sqrt,1,5,300,10,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 10}",0.8445378151260504,0.9411764705882353,0.8009049773755655,0.7013574660633484,0.8794642857142857,0.833488202973497,0.08043985992225224,131
0.9717618942260742,0.20858345304908113,0.038263559341430664,0.011377532209637069,,sqrt,1,5,300,11,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 11}",0.8235294117647058,0.9457013574660633,0.7963800904977376,0.7126696832579185,0.8839285714285714,0.8324418228829993,0.07899854744829783,135
1.0566255569458007,0.21209336456989777,0.04006800651550293,0.01121244428534402,,sqrt,1,5,300,12,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 12}",0.8361344537815126,0.9457013574660633,0.8144796380090498,0.7285067873303167,0.8794642857142857,0.8408573044602455,0.07186584690594429,93
1.0837884426116944,0.2948918420287509,0.04245405197143555,0.010555423234845323,,sqrt,1,5,300,13,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 13}",0.8361344537815125,0.9502262443438914,0.8280542986425339,0.7330316742081447,0.8883928571428572,0.8471679056237879,0.07188138028815541,50
0.9488104820251465,0.26021609782649024,0.038702964782714844,0.012924462023641756,,sqrt,1,5,300,14,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 14}",0.8529411764705882,0.9366515837104072,0.823529411764706,0.7601809954751131,0.8883928571428572,0.8523392049127343,0.05955156618492924,12
1.0168106079101562,0.2056228527236058,0.04856061935424805,0.015284000898453234,,sqrt,1,5,300,15,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300, 'select__k': 15}",0.8613445378151261,0.9366515837104072,0.8190045248868778,0.7692307692307693,0.875,0.8522462831286362,0.05607379900600991,17
